File name;Number;Metadata
DKOA99112318AA-TTV.csv;3;Type: TTV
DKOA99112318AA-TTV.csv;4;Oppsett: 5
DKOA99112318AA-TTV.csv;5;Variant: BOK
DKOA99112318AA-TTV.csv;6;DKOA-991123-18AA
DKOA99112318AA-TTV.csv;7;06:57:16– 07:06:12 0.08'56
MUHU60000917AA-TTV.csv;0;{\an7}MUHU60000917A  t-tv 547 t
MUHU60000917AA-TTV.csv;1;Musikk til tacoen
MUHU60000917AA-TTV.csv;2;Navn: MUHU60000917AA
MUHU60000917AA-TTV.csv;3;Type: TTV
MUHU60000917AA-TTV.csv;4;Oppsett: 0
MUHU60000917AA-TTV.csv;5;Variant: BOK
MUHU60000917AA-TTV.csv;6;MUHU60000917AA
MUHU60000917AA-TTV.csv;7;-- -- --                      59'43
MUHH36002018AA-TTV.csv;0;{\an7}MUHH36002018 A TTV 198 t
MUHH36002018AA-TTV.csv;1;Martin og Mikkelsen 20:22
MUHH36002018AA-TTV.csv;2;Navn: MUHH36002018AA
MUHH36002018AA-TTV.csv;3;Type: TTV
MUHH36002018AA-TTV.csv;4;Oppsett: 0
MUHH36002018AA-TTV.csv;5;Variant: BOK
MUHH36002018AA-TTV.csv;6;MUHH36002018AA
MUHH36002018AA-TTV.csv;7;00:00:00:00 - 00:20:18.17 20'18
FBUB15006300AA-TTV.csv;0;{\an7}FBUB 150063/00 A  t-tv  56 t
FBUB15006300AA-TTV.csv;1;Egil og Barbara 5:6
FBUB15006300AA-TTV.csv;2;Navn: FBUB15006300AA
FBUB15006300AA-TTV.csv;3;Type: TTV
FBUB15006300AA-TTV.csv;4;Oppsett: 0
FBUB15006300AA-TTV.csv;5;Variant: BOK
FBUB15006300AA-TTV.csv;6;BDS022 046 737
FBUB15006300AA-TTV.csv;7;00:01:00 - 00:06:12  5'12
DKTL99021819AA-TTV.csv;0;{\an7}DKTL-990218-19AA t-tv 91 t
DKTL99021819AA-TTV.csv;1;Distriktsnyheter Midtnytt
DKTL99021819AA-TTV.csv;2;Navn: DKTL99021819AA
DKTL99021819AA-TTV.csv;3;Type: TTV
DKTL99021819AA-TTV.csv;4;Oppsett: 5
DKTL99021819AA-TTV.csv;5;Variant: BOK
DKTL99021819AA-TTV.csv;6;DKTL-990218-19AA
DKTL99021819AA-TTV.csv;7;09:13:26– 09:22:23 0.08'57
MUHU11006313AA-TTV.csv;0;{\an7}MUHU-110063-13A t-tv 567 t
MUHU11006313AA-TTV.csv;1;Lindmo
MUHU11006313AA-TTV.csv;2;Navn: MUHU11006313AA
MUHU11006313AA-TTV.csv;3;Type: TTV
MUHU11006313AA-TTV.csv;4;Oppsett: 0
MUHU11006313AA-TTV.csv;5;MUHU-110063-13A
MUHU11006313AA-TTV.csv;6;21:27:29- 21:27:45 0.00'16
DOOF55000118AA-TTV.csv;0;{\an7}DOOF550001/18A t-tv  354 t
DOOF55000118AA-TTV.csv;1;Hagen min 1:10
DOOF55000118AA-TTV.csv;2;Navn: DOOF55000118AA
DOOF55000118AA-TTV.csv;3;Type: TTV
DOOF55000118AA-TTV.csv;4;Oppsett: 0
DOOF55000118AA-TTV.csv;5;Variant: BOK
DOOF55000118AA-TTV.csv;6;DOOF55000118AA
DOOF55000118AA-TTV.csv;7;00:00:00 - 00:38:55  38'55''
DOOF55000118AA-TTV.csv;8;26.03.18
DOOF55000118AA-TTV.csv;9;man, korr. efr
MUHU60000817AA-TTV.csv;0;{\an7}MUHU60000817A  t-tv  551 t
MUHU60000817AA-TTV.csv;1;Linn & Ronnys tacoshow 8:8
MUHU60000817AA-TTV.csv;2;Navn: MUHU60000817AA
MUHU60000817AA-TTV.csv;3;Type: TTV
MUHU60000817AA-TTV.csv;4;Oppsett: 0
MUHU60000817AA-TTV.csv;5;Variant: BOK
MUHU60000817AA-TTV.csv;6;MUHU60000817AA
MUHU60000817AA-TTV.csv;7;59'18''
MUHU60000817AA-TTV.csv;8;13.10.17
MUHU60000817AA-TTV.csv;9;akr <i>/ korr: wlo</i>
NNFA23022719AH-TTV.csv;0;{\an7}NNFA-230227-19AH t-tv 164 t
NNFA23022719AH-TTV.csv;1;Kveldsnytt
NNFA23022719AH-TTV.csv;2;Navn: NNFA23022719AH
NNFA23022719AH-TTV.csv;3;Type: TTV
NNFA23022719AH-TTV.csv;4;Oppsett: 5
NNFA23022719AH-TTV.csv;5;Variant: BOK
NNFA23022719AH-TTV.csv;6;NNFA-230227-19AH
NNFA23022719AH-TTV.csv;7;23:00:11– 23:16:40 0.16'29
MYNR50010815AA-TTV.csv;0;{\an7}MYNR-500108-15AA t-tv 273 t
MYNR50010815AA-TTV.csv;1;P3morgen
MYNR50010815AA-TTV.csv;2;Navn: MYNR50010815AA
MYNR50010815AA-TTV.csv;3;Type: TTV
MYNR50010815AA-TTV.csv;4;Oppsett: 0
MYNR50010815AA-TTV.csv;5;Variant: BOK
MYNR50010815AA-TTV.csv;6;MYNR-500108-15AH
MYNR50010815AA-TTV.csv;7;19:54:02- 20:22:58 0.28'56
NNFA19011519AH-TTV.csv;0;{\an7}NNFA-190115-19AH t-tv 413 t
NNFA19011519AH-TTV.csv;1;Dagsrevyen
NNFA19011519AH-TTV.csv;2;Navn: NNFA19011519AH
NNFA19011519AH-TTV.csv;3;Type: TTV
NNFA19011519AH-TTV.csv;4;Oppsett: 5
NNFA19011519AH-TTV.csv;5;Variant: BOK
NNFA19011519AH-TTV.csv;6;NNFA-190115-19AH
NNFA19011519AH-TTV.csv;7;18:59:53– 19:44:38 0.44'45
NNFA53092017AH-TTV.csv;0;{\an7}NNFA-530920-17AH t-tv 123 t
NNFA53092017AH-TTV.csv;1;Urix
NNFA53092017AH-TTV.csv;2;Navn: NNFA53092017AH
NNFA53092017AH-TTV.csv;3;Type: TTV
NNFA53092017AH-TTV.csv;4;Oppsett: 0
NNFA53092017AH-TTV.csv;5;Variant: BOK
NNFA53092017AH-TTV.csv;6;NNFA-530920-17AH
NNFA53092017AH-TTV.csv;7;22:30:00– 22:49:31 0.19'31
DKOS99032919AA-TTV.csv;0;{\an7}DKOS-990329-19AA t-tv 87 t
DKOS99032919AA-TTV.csv;1;Distriktsnyheter Østfold
DKOS99032919AA-TTV.csv;2;Navn: DKOS99032919AA
DKOS99032919AA-TTV.csv;3;Type: TTV
DKOS99032919AA-TTV.csv;4;Oppsett: 5
DKOS99032919AA-TTV.csv;5;Variant: BOK
DKOS99032919AA-TTV.csv;6;DKOS-990329-19AA
DKOS99032919AA-TTV.csv;7;08:31:38– 08:40:30 0.08'52
DKNO99022119AA-TTV.csv;0;{\an7}DKNO-990221-19AA t-tv 87 t
DKNO99022119AA-TTV.csv;1;Distriktsnyheter Nordland
DKNO99022119AA-TTV.csv;2;Navn: DKNO99022119AA
DKNO99022119AA-TTV.csv;3;Type: TTV
DKNO99022119AA-TTV.csv;4;Oppsett: 5
DKNO99022119AA-TTV.csv;5;Variant: BOK
DKNO99022119AA-TTV.csv;6;DKNO-990221-19AA
DKNO99022119AA-TTV.csv;7;10:50:02– 10:58:59 0.08'57
MSPO48120119AH-TTV.csv;0;{\an7}MSPO-481201-19AH t-tv 375 t
MSPO48120119AH-TTV.csv;1;VM kveld fra Seefeld
MSPO48120119AH-TTV.csv;2;Navn: MSPO48120119AH
MSPO48120119AH-TTV.csv;3;Type: TTV
MSPO48120119AH-TTV.csv;4;Oppsett: 5
MSPO48120119AH-TTV.csv;5;Variant: BOK
MSPO48120119AH-TTV.csv;6;MSPO-481201-19AH
MSPO48120119AH-TTV.csv;7;19:45:25– 20:25:06 0.39'41
NNFA23032718AH-TTV.csv;0;{\an7}NNFA-230327-18AH t-tv 144 t
NNFA23032718AH-TTV.csv;1;Kveldsnytt
NNFA23032718AH-TTV.csv;2;Navn: NNFA23032718AH
NNFA23032718AH-TTV.csv;3;Type: TTV
NNFA23032718AH-TTV.csv;4;Oppsett: 0
NNFA23032718AH-TTV.csv;5;Variant: BOK
NNFA23032718AH-TTV.csv;6;NNFA-230327-18AH
NNFA23032718AH-TTV.csv;7;23:15:06– 23:29:38 0.14'32
NNFA19021918AH-TTV.csv;0;{\an7}NNFA-190219-18AH t-tv 397 t
NNFA19021918AH-TTV.csv;1;Dagsrevyen
NNFA19021918AH-TTV.csv;2;Navn: NNFA19021918AH
NNFA19021918AH-TTV.csv;3;Type: TTV
NNFA19021918AH-TTV.csv;4;Oppsett: 0
NNFA19021918AH-TTV.csv;5;Variant: BOK
NNFA19021918AH-TTV.csv;6;NNFA-190219-18AH
NNFA19021918AH-TTV.csv;7;18:59:52– 19:43:50 0.43'58
NNFA17080218AH-TTV.csv;0;{\an7}NNFA-170802-18AH t-tv 121 t
NNFA17080218AH-TTV.csv;1;NRK nyheter
NNFA17080218AH-TTV.csv;2;Navn: NNFA17080218AH
NNFA17080218AH-TTV.csv;3;Type: TTV
NNFA17080218AH-TTV.csv;4;Oppsett: 5
NNFA17080218AH-TTV.csv;5;Variant: BOK
NNFA17080218AH-TTV.csv;6;NNFA-170802-18AH
NNFA17080218AH-TTV.csv;7;17:00:00– 17:13:21 0.13'21
NNFA91091417AH-TTV.csv;0;{\an7}NNFA-910914-17AH t-tv 38 t
NNFA91091417AH-TTV.csv;1;Tegnspråknytt
NNFA91091417AH-TTV.csv;2;Navn: NNFA91091417AH
NNFA91091417AH-TTV.csv;3;Type: TTV
NNFA91091417AH-TTV.csv;4;Oppsett: 0
NNFA91091417AH-TTV.csv;5;Variant: BOK
NNFA91091417AH-TTV.csv;6;NNFA-910914-17AH
NNFA91091417AH-TTV.csv;7;17:45:00– 17:49:04 0.04'04
DVSF65300218AA-TTV.csv;0;{\an7}DVSF65300218A     t-tv     88 t
DVSF65300218AA-TTV.csv;1;Bli med heim 2:9
DVSF65300218AA-TTV.csv;2;Navn: DVSF65300218AA
DVSF65300218AA-TTV.csv;3;Type: TTV
DVSF65300218AA-TTV.csv;4;Oppsett: 0
DVSF65300218AA-TTV.csv;5;Variant: NYN
DVSF65300218AA-TTV.csv;6;DVSF65300218AA
DVSF65300218AA-TTV.csv;7;11'55''
DVSF65300218AA-TTV.csv;8;22.12.18
DVSF65300218AA-TTV.csv;9;akr
DKRO35000214AA-TTV.csv;0;{\an7}DKRO 350002/14 A 174 t-tv
DKRO35000214AA-TTV.csv;1;PÅ SKJØRE VINGER OVER NORDSJØEN
DKRO35000214AA-TTV.csv;2;Navn: DKRO35000214AA
DKRO35000214AA-TTV.csv;3;Type: TTV
DKRO35000214AA-TTV.csv;4;Oppsett: 0
DKRO35000214AA-TTV.csv;5;Variant: BOK
DKRO35000214AA-TTV.csv;6;DKRO35000214AA
DKRO35000214AA-TTV.csv;7;00:00:00 - 00:19:00 19'00
MYNT19000816BW-TTV.csv;0;{\an7}MYNT19000816W     TTV     21t
MYNT19000816BW-TTV.csv;1;One night stand 4:11
MYNT19000816BW-TTV.csv;2;Navn: MYNT19000816BW
MYNT19000816BW-TTV.csv;3;Type: TTV
MYNT19000816BW-TTV.csv;4;Oppsett: 0
MYNT19000816BW-TTV.csv;5;Variant: BOK
MYNT19000816BW-TTV.csv;6;MYNT19000416AA
MYNT19000816BW-TTV.csv;7;00:00:00 - 00:02:44:16
MYNT19000816BW-TTV.csv;8;28.04.2016
MYNT19000816BW-TTV.csv;9;hsæ
NNFA12030719AH-TTV.csv;0;{\an7}NNFA-120307-19AH t-tv 138 t
NNFA12030719AH-TTV.csv;1;NRK nyheter
NNFA12030719AH-TTV.csv;2;Navn: NNFA12030719AH
NNFA12030719AH-TTV.csv;3;Type: TTV
NNFA12030719AH-TTV.csv;4;Oppsett: 5
NNFA12030719AH-TTV.csv;5;Variant: BOK
NNFA12030719AH-TTV.csv;6;NNFA-120307-19AH
NNFA12030719AH-TTV.csv;7;12:00:00– 12:18:29 0.18'29
DKOS99040919AA-TTV.csv;0;{\an7}DKOS-990409-19AA t-tv 89 t
DKOS99040919AA-TTV.csv;1;Distriktsnyheter Østfold
DKOS99040919AA-TTV.csv;2;Navn: DKOS99040919AA
DKOS99040919AA-TTV.csv;3;Type: TTV
DKOS99040919AA-TTV.csv;4;Oppsett: 5
DKOS99040919AA-TTV.csv;5;Variant: BOK
DKOS99040919AA-TTV.csv;6;DKOS-990409-19AA
DKOS99040919AA-TTV.csv;7;12:34:42– 12:43:37 0.08'55
MUHU07003118AA-TTV.csv;0;{\an7}MUHU 070031/18 A t-tv 34 t
MUHU07003118AA-TTV.csv;1;Julenøtter 11:16 Løsning 3
MUHU07003118AA-TTV.csv;2;Navn: MUHU07003118AA
MUHU07003118AA-TTV.csv;3;Type: TTV
MUHU07003118AA-TTV.csv;4;Oppsett: 0
MUHU07003118AA-TTV.csv;5;Variant: BOK
MUHU07003118AA-TTV.csv;6;MUHU07003118AA
MUHU07003118AA-TTV.csv;7;00:00:00 - 00:03:55  3.55
MUHU07003118AA-TTV.csv;8;27.12.18
MUHU07003118AA-TTV.csv;9;kbl / korr: wlo
NNFA19121517AH-TTV.csv;0;{\an7}NNFA-191215-17AH t-tv 254 t
NNFA19121517AH-TTV.csv;1;Dagsrevyen
NNFA19121517AH-TTV.csv;2;Navn: NNFA19121517AH
NNFA19121517AH-TTV.csv;3;Type: TTV
NNFA19121517AH-TTV.csv;4;Oppsett: 0
NNFA19121517AH-TTV.csv;5;Variant: BOK
NNFA19121517AH-TTV.csv;6;NNFA-191215-17AH
NNFA19121517AH-TTV.csv;7;18:59:49– 19:29:15 0.29'26
DKRO99121718AA-TTV.csv;0;{\an7}DKRO-991217-18AA t-tv 104 t
DKRO99121718AA-TTV.csv;1;Distriktsnyheter Rogaland
DKRO99121718AA-TTV.csv;2;Navn: DKRO99121718AA
DKRO99121718AA-TTV.csv;3;Type: TTV
DKRO99121718AA-TTV.csv;4;Oppsett: 5
DKRO99121718AA-TTV.csv;5;Variant: BOK
DKRO99121718AA-TTV.csv;6;DKRO-991217-18AA
DKRO99121718AA-TTV.csv;7;09:00:51– 09:09:48 0.08'57
MUHH20000310AA-TTV.csv;0;{\an7}MUHH 200003/10 A t-tv  296 t
MUHH20000310AA-TTV.csv;1;20 spørsmål  3:15
MUHH20000310AA-TTV.csv;2;Navn: MUHH20000310AA
MUHH20000310AA-TTV.csv;3;Type: TTV
MUHH20000310AA-TTV.csv;4;Oppsett: 0
MUHH20000310AA-TTV.csv;5;Variant: BOK
MUHH20000310AA-TTV.csv;6;MUHH20000310AA
MUHH20000310AA-TTV.csv;7;00:00:00-00:24:06
MUHH20000310AA-TTV.csv;8;26.04.10
MUHH20000310AA-TTV.csv;9;cam / korr: wlo
DVSF65300118AA-TTV.csv;0;{\an7}DVSF65300118A      t-tv       113 t
DVSF65300118AA-TTV.csv;1;Bli med heim 1:9
DVSF65300118AA-TTV.csv;2;Navn: DVSF65300118AA
DVSF65300118AA-TTV.csv;3;Type: TTV
DVSF65300118AA-TTV.csv;4;Oppsett: 0
DVSF65300118AA-TTV.csv;5;Variant: NYN
DVSF65300118AA-TTV.csv;6;DVSF65300118AA
DVSF65300118AA-TTV.csv;7;12'00''
DVSF65300118AA-TTV.csv;8;22.12.18
DVSF65300118AA-TTV.csv;9;akr
DMPV74001814AA-TTV.csv;0;{\an7}DMPV 740018/14 A  t-tv 253 t
DMPV74001814AA-TTV.csv;1;Newton 18
DMPV74001814AA-TTV.csv;2;Navn: DMPV74001814AA
DMPV74001814AA-TTV.csv;3;Type: TTV
DMPV74001814AA-TTV.csv;4;Oppsett: 0
DMPV74001814AA-TTV.csv;5;Variant: BOK
DMPV74001814AA-TTV.csv;6;-- -- --
DMPV74001814AA-TTV.csv;7;-- -- --                      27'03
NNFA07012618AH-TTV.csv;0;{\an7}NNFA-070126-18AH t-tv 130 t
NNFA07012618AH-TTV.csv;1;Politisk kvarter
NNFA07012618AH-TTV.csv;2;Navn: NNFA07012618AH
NNFA07012618AH-TTV.csv;3;Type: TTV
NNFA07012618AH-TTV.csv;4;Oppsett: 0
NNFA07012618AH-TTV.csv;5;Variant: BOK
NNFA07012618AH-TTV.csv;6;NNFA-070126-18AH
NNFA07012618AH-TTV.csv;7;07:45:00– 08:00:10 0.15'10
DNRR66000818AA-TTV.csv;0;{\an7}DNRR66000818 A TTV 65 t
DNRR66000818AA-TTV.csv;1;Kamp 8:8
DNRR66000818AA-TTV.csv;2;Navn: DNRR66000818AA
DNRR66000818AA-TTV.csv;3;Type: TTV
DNRR66000818AA-TTV.csv;4;Oppsett: 0
DNRR66000818AA-TTV.csv;5;Variant: BOK
DNRR66000818AA-TTV.csv;6;DNRR66000818AA
DNRR66000818AA-TTV.csv;7;00:00:00 - 00:08.46.11 8'46
NNFA03050519AH-TTV.csv;0;{\an7}NNFA-030505-19AH t-tv 335 t
NNFA03050519AH-TTV.csv;1;Søndagsrevyen
NNFA03050519AH-TTV.csv;2;Navn: NNFA03050519AH
NNFA03050519AH-TTV.csv;3;Type: TTV
NNFA03050519AH-TTV.csv;4;Oppsett: 5
NNFA03050519AH-TTV.csv;5;Variant: BOK
NNFA03050519AH-TTV.csv;6;NNFA-030505-19AH
NNFA03050519AH-TTV.csv;7;18:59:49– 19:43:54 0.44'05
MSUB01030316AW-TTV.csv;0;{\an7}MSUB-010303/16A ttv 147 t
MSUB01030316AW-TTV.csv;1;Ville veier 2 6:12
MSUB01030316AW-TTV.csv;2;Navn: MSUB01030316AW
MSUB01030316AW-TTV.csv;3;Type: TTV
MSUB01030316AW-TTV.csv;4;Oppsett: 0
MSUB01030316AW-TTV.csv;5;Variant: BOK
MSUB01030316AW-TTV.csv;6;MSUB01030316AW
MSUB01030316AW-TTV.csv;7;00:00:00 - 00:13:57  13'57
MYNR50007516AA-TTV.csv;0;{\an7}MYNR-500075-16AA t-tv 220 t
MYNR50007516AA-TTV.csv;1;P3morgen
MYNR50007516AA-TTV.csv;2;Navn: MYNR50007516AA
MYNR50007516AA-TTV.csv;3;Type: TTV
MYNR50007516AA-TTV.csv;4;Oppsett: 0
MYNR50007516AA-TTV.csv;5;Variant: BOK
MYNR50007516AA-TTV.csv;6;MYNR-500075-16AA
MYNR50007516AA-TTV.csv;7;16:13:04– 16:36:46 0.23'42
MSUB17002612AA-TTV.csv;0;{\an7}MSUB 170026/12 A t-tv     162 t
MSUB17002612AA-TTV.csv;1;Superkviss ep. 26
MSUB17002612AA-TTV.csv;2;Navn: MSUB17002612AA
MSUB17002612AA-TTV.csv;3;Type: TTV
MSUB17002612AA-TTV.csv;4;Oppsett: 0
MSUB17002612AA-TTV.csv;5;MSUB17002612AA
MSUB17002612AA-TTV.csv;6;00:00:00-00:14:26
MSUB17002612AA-TTV.csv;7;21.08.12
MSUB17002612AA-TTV.csv;8;mol
NNFA23122717AH-TTV.csv;0;{\an7}NNFA-231227-17AH t-tv 150 t
NNFA23122717AH-TTV.csv;1;Kveldsnytt
NNFA23122717AH-TTV.csv;2;Navn: NNFA23122717AH
NNFA23122717AH-TTV.csv;3;Type: TTV
NNFA23122717AH-TTV.csv;4;Oppsett: 0
NNFA23122717AH-TTV.csv;5;Variant: BOK
NNFA23122717AH-TTV.csv;6;NNFA-231227-17AH
NNFA23122717AH-TTV.csv;7;22:59:43– 23:14:56 0.15'13
MSUB02009419AA-TTV.csv;0;{\an7}MSUB02009419A    t-tv     110 t
MSUB02009419AA-TTV.csv;1;Supernytt 94:100
MSUB02009419AA-TTV.csv;2;Navn: MSUB02009419AA
MSUB02009419AA-TTV.csv;3;Type: TTV
MSUB02009419AA-TTV.csv;4;Oppsett: 0
MSUB02009419AA-TTV.csv;5;Variant: BOK
MSUB02009419AA-TTV.csv;6;MSUB02009419AA
MSUB02009419AA-TTV.csv;7;12'25''
MSUB02009419AA-TTV.csv;8;24.05.19
MSUB02009419AA-TTV.csv;9;akr
NNFA12083018AH-TTV.csv;0;{\an7}NNFA-120830-18AH t-tv 122 t
NNFA12083018AH-TTV.csv;1;NRK nyheter kl 12
NNFA12083018AH-TTV.csv;2;Navn: NNFA12083018AH
NNFA12083018AH-TTV.csv;3;Type: TTV
NNFA12083018AH-TTV.csv;4;Oppsett: 5
NNFA12083018AH-TTV.csv;5;Variant: BOK
NNFA12083018AH-TTV.csv;6;NNFA-120830-18AH
NNFA12083018AH-TTV.csv;7;12:00:00– 12:17:31 0.17'31
DMPV74002313AA-TTV.csv;0;{\an7}DMPV 740023/13 A  t-tv  268 t
DMPV74002313AA-TTV.csv;1;Newton 23
DMPV74002313AA-TTV.csv;2;Navn: DMPV74002313AA
DMPV74002313AA-TTV.csv;3;Type: TTV
DMPV74002313AA-TTV.csv;4;Oppsett: 0
DMPV74002313AA-TTV.csv;5;-- -- --
DMPV74002313AA-TTV.csv;6;-- -- --                      28'03
NNFA53032017AA-TTV.csv;0;{\an7}NNFA-530320-17AA t-tv 109 t
NNFA53032017AA-TTV.csv;1;Urix
NNFA53032017AA-TTV.csv;2;Navn: NNFA53032017AA
NNFA53032017AA-TTV.csv;3;Type: TTV
NNFA53032017AA-TTV.csv;4;Oppsett: 0
NNFA53032017AA-TTV.csv;5;Variant: BOK
NNFA53032017AA-TTV.csv;6;NNFA-530320-17AA
NNFA53032017AA-TTV.csv;7;22:30:00– 22:49:22 0.19'22
NNFA91031819AH-TTV.csv;0;{\an7}NNFA-910318-19AH t-tv 37 t
NNFA91031819AH-TTV.csv;1;Tegnspråknytt
NNFA91031819AH-TTV.csv;2;Navn: NNFA91031819AH
NNFA91031819AH-TTV.csv;3;Type: TTV
NNFA91031819AH-TTV.csv;4;Oppsett: 5
NNFA91031819AH-TTV.csv;5;Variant: BOK
NNFA91031819AH-TTV.csv;6;NNFA-910318-19AH
NNFA91031819AH-TTV.csv;7;17:45:00– 17:49:01 0.04'01
MSUS01001613AA-TTV.csv;0;{\an7}MSUS 010016/13 A    t-tv   178 t
MSUS01001613AA-TTV.csv;1;Rodde og Kikkan 16:32
MSUS01001613AA-TTV.csv;2;Navn: MSUS01001613AA
MSUS01001613AA-TTV.csv;3;Type: TTV
MSUS01001613AA-TTV.csv;4;Oppsett: 0
MSUS01001613AA-TTV.csv;5;Variant: BOK
MSUS01001613AA-TTV.csv;6;wmv
MSUS01001613AA-TTV.csv;7;10:00:00 - 10:20:01        20'01''
MSUS01001613AA-TTV.csv;8;16.02.14
MSUS01001613AA-TTV.csv;9;lwa
NNFA53041316AA-TTV.csv;0;{\an7}NNFA-530413-16AA t-tv 134 t
NNFA53041316AA-TTV.csv;1;Urix
NNFA53041316AA-TTV.csv;2;Navn: NNFA53041316AA
NNFA53041316AA-TTV.csv;3;Type: TTV
NNFA53041316AA-TTV.csv;4;Oppsett: 0
NNFA53041316AA-TTV.csv;5;Variant: BOK
NNFA53041316AA-TTV.csv;6;NNFA-530413-16AA
NNFA53041316AA-TTV.csv;7;20:24:57– 20:54:03 0.29'06
NNFA53112116AH-TTV.csv;0;{\an7}NNFA-531121-16AH t-tv 192 t
NNFA53112116AH-TTV.csv;1;Urix
NNFA53112116AH-TTV.csv;2;Navn: NNFA53112116AH
NNFA53112116AH-TTV.csv;3;Type: TTV
NNFA53112116AH-TTV.csv;4;Oppsett: 0
NNFA53112116AH-TTV.csv;5;Variant: BOK
NNFA53112116AH-TTV.csv;6;NNFA-531121-16AH
NNFA53112116AH-TTV.csv;7;22:29:59– 22:58:34 0.28'35
DVFO50000412AA-TTV.csv;0;{\an7}DVFO 500004/12 A  t-tv  109 t
DVFO50000412AA-TTV.csv;1;Glimt av Norge: Bymarka
DVFO50000412AA-TTV.csv;2;Navn: DVFO50000412AA
DVFO50000412AA-TTV.csv;3;Type: TTV
DVFO50000412AA-TTV.csv;4;Oppsett: 0
DVFO50000412AA-TTV.csv;5;Variant: BOK
DVFO50000412AA-TTV.csv;6;wmv
DVFO50000412AA-TTV.csv;7;00:00:00 - 00:13:53  13'53
MSUB02016018AA-TTV.csv;0;{\an7}MSUB02016018A  t-tv 54 t
MSUB02016018AA-TTV.csv;1;Supernytt 160
MSUB02016018AA-TTV.csv;2;Navn: MSUB02016018AA
MSUB02016018AA-TTV.csv;3;Type: TTV
MSUB02016018AA-TTV.csv;4;Oppsett: 0
MSUB02016018AA-TTV.csv;5;Variant: BOK
MSUB02016018AA-TTV.csv;6;MSUB02016018AA
MSUB02016018AA-TTV.csv;7;-- -- --                      05'51
NNFA21021918AH-TTV.csv;0;{\an7}NNFA-210219-18AH t-tv 204 t
NNFA21021918AH-TTV.csv;1;Dagsrevyen 21
NNFA21021918AH-TTV.csv;2;Navn: NNFA21021918AH
NNFA21021918AH-TTV.csv;3;Type: TTV
NNFA21021918AH-TTV.csv;4;Oppsett: 0
NNFA21021918AH-TTV.csv;5;Variant: BOK
NNFA21021918AH-TTV.csv;6;NNFA-210219-18AH
NNFA21021918AH-TTV.csv;7;21:00:00– 21:19:54 0.19'54
MSUB02005417AA-TTV.csv;0;{\an7}MSUB02005417A  t-tv 82 t
MSUB02005417AA-TTV.csv;1;Supernytt 54
MSUB02005417AA-TTV.csv;2;Navn: MSUB02005417AA
MSUB02005417AA-TTV.csv;3;Type: TTV
MSUB02005417AA-TTV.csv;4;Oppsett: 0
MSUB02005417AA-TTV.csv;5;Variant: BOK
MSUB02005417AA-TTV.csv;6;MSUB02005417AA
MSUB02005417AA-TTV.csv;7;-- -- --                      08'56
MSUS08000718AW-TTV.csv;0;{\an7}MSUS08000718W     t-tv     73t
MSUS08000718AW-TTV.csv;1;Superkrim  7:24
MSUS08000718AW-TTV.csv;2;Navn: MSUS08000718AW
MSUS08000718AW-TTV.csv;3;Type: TTV
MSUS08000718AW-TTV.csv;4;Oppsett: 0
MSUS08000718AW-TTV.csv;5;Variant: BOK
MSUS08000718AW-TTV.csv;6;MSUS08000718AW
MSUS08000718AW-TTV.csv;7;00:00:00:00 - 00:06:15:05
MSUS08000718AW-TTV.csv;8;30.03.2018
MSUS08000718AW-TTV.csv;9;hsæ
NNFA21042519AH-TTV.csv;0;{\an7}NNFA-210425-19AH t-tv 224 t
NNFA21042519AH-TTV.csv;1;Dagsrevyen 21
NNFA21042519AH-TTV.csv;2;Navn: NNFA21042519AH
NNFA21042519AH-TTV.csv;3;Type: TTV
NNFA21042519AH-TTV.csv;4;Oppsett: 5
NNFA21042519AH-TTV.csv;5;Variant: BOK
NNFA21042519AH-TTV.csv;6;NNFA-210425-19AH
NNFA21042519AH-TTV.csv;7;21:00:00– 21:23:22 0.23'22
MUHU16001116AA-TTV.csv;0;{\an7}MUHU-160011-16AA t-tv 565 t
MUHU16001116AA-TTV.csv;1;Lindmo
MUHU16001116AA-TTV.csv;2;Navn: MUHU16001116AA
MUHU16001116AA-TTV.csv;3;Type: TTV
MUHU16001116AA-TTV.csv;4;Oppsett: 0
MUHU16001116AA-TTV.csv;5;Variant: BOK
MUHU16001116AA-TTV.csv;6;MUHU-160011-16AA
MUHU16001116AA-TTV.csv;7;21:36:46– 22:35:49 0.59'03
DNPR61000415AA-TTV.csv;0;{\an7}DNPR-610004/15A ttv 571 t
DNPR61000415AA-TTV.csv;1;Skårungen 4:10
DNPR61000415AA-TTV.csv;2;Navn: DNPR61000415AA
DNPR61000415AA-TTV.csv;3;Type: TTV
DNPR61000415AA-TTV.csv;4;Oppsett: 0
DNPR61000415AA-TTV.csv;5;Variant: BOK
DNPR61000415AA-TTV.csv;6;DNPR61000415AW
DNPR61000415AA-TTV.csv;7;00:00:00 - 00:58:58  58'58
MSUS15000512AA-TTV.csv;0;{\an7}MSUS 150005/12 A  t-tv  32 t
MSUS15000512AA-TTV.csv;1;Elsa 5
MSUS15000512AA-TTV.csv;2;Navn: MSUS15000512AA
MSUS15000512AA-TTV.csv;3;Type: TTV
MSUS15000512AA-TTV.csv;4;Oppsett: 0
MSUS15000512AA-TTV.csv;5;Variant: BOK
MSUS15000512AA-TTV.csv;6;-- -- --
MSUS15000512AA-TTV.csv;7;-- -- --                      06'00
